REFERENCE	 DEGRADED	 PESQMOS	 MOSLQO	 SAMPLE_FREQ	 MODE
/tmp/tmp0tu1k6gq.wav	 /tmp/tmp52_kfku_.wav	 -1.000	 1.405	 16000	wb
/tmp/tmpx7i4k0dx.wav	 /tmp/tmps__3ksoq.wav	 -1.000	 1.621	 16000	wb
/tmp/tmpb46dsjrl.wav	 /tmp/tmpffhvsq86.wav	 -1.000	 2.280	 16000	wb
/tmp/tmpva_pi7k8.wav	 /tmp/tmp72_13zyj.wav	 -1.000	 1.926	 16000	wb
/tmp/tmpi0flgjv5.wav	 /tmp/tmpq_ydxb34.wav	 -1.000	 1.845	 16000	wb
/tmp/tmp9tqjxjde.wav	 /tmp/tmp4n8iobdb.wav	 -1.000	 1.600	 16000	wb
/tmp/tmp2jxzulet.wav	 /tmp/tmp8cn56mnr.wav	 -1.000	 1.654	 16000	wb
/tmp/tmp900biuxi.wav	 /tmp/tmpenod66lu.wav	 -1.000	 2.222	 16000	wb
/tmp/tmp2j0b28y_.wav	 /tmp/tmp7sjtelu2.wav	 -1.000	 2.522	 16000	wb
/tmp/tmp4xlu0w_j.wav	 /tmp/tmpgeyf96k_.wav	 -1.000	 1.452	 16000	wb
/tmp/tmphjb79nal.wav	 /tmp/tmpzvuwq6wd.wav	 -1.000	 2.221	 16000	wb
/tmp/tmpvjp32knr.wav	 /tmp/tmp4epe04e8.wav	 -1.000	 1.254	 16000	wb
/tmp/tmp4rgkh6t5.wav	 /tmp/tmpjcnyd6ns.wav	 -1.000	 2.143	 16000	wb
/tmp/tmpqc1c_40b.wav	 /tmp/tmp7z3bc203.wav	 -1.000	 1.455	 16000	wb
/tmp/tmpilwp1ar4.wav	 /tmp/tmpt9mdob7j.wav	 -1.000	 2.255	 16000	wb
/tmp/tmpiwpoy7z1.wav	 /tmp/tmpcnh7olwx.wav	 -1.000	 2.153	 16000	wb
/tmp/tmpuezj89to.wav	 /tmp/tmpm6m_k895.wav	 -1.000	 1.534	 16000	wb
/tmp/tmpbn_znmxe.wav	 /tmp/tmp8dr5odh6.wav	 -1.000	 1.475	 16000	wb
/tmp/tmp2kwepw6n.wav	 /tmp/tmpbb_hfg5d.wav	 -1.000	 1.142	 16000	wb
/tmp/tmpu57nawhx.wav	 /tmp/tmp6csp5f67.wav	 -1.000	 1.844	 16000	wb
/tmp/tmp9hfzoint.wav	 /tmp/tmpynibxc97.wav	 -1.000	 1.183	 16000	wb
/tmp/tmpn77utuf7.wav	 /tmp/tmpfrcezjo1.wav	 -1.000	 1.542	 16000	wb
/tmp/tmpbaw_h4fd.wav	 /tmp/tmpjbvdggbe.wav	 -1.000	 1.212	 16000	wb
/tmp/tmpv8jzl3hs.wav	 /tmp/tmp5_xj837_.wav	 -1.000	 1.302	 16000	wb
/tmp/tmprer33dm7.wav	 /tmp/tmpzd3_b_sr.wav	 -1.000	 1.612	 16000	wb
/tmp/tmpp_oojly1.wav	 /tmp/tmp6autht11.wav	 -1.000	 2.260	 16000	wb
/tmp/tmp6gknncv8.wav	 /tmp/tmpwteyujij.wav	 -1.000	 1.533	 16000	wb
/tmp/tmpkkez4gcx.wav	 /tmp/tmp71iggay9.wav	 -1.000	 1.989	 16000	wb
/tmp/tmp25jkpugy.wav	 /tmp/tmp7ly60vyl.wav	 -1.000	 1.109	 16000	wb
/tmp/tmp0vxcfyzx.wav	 /tmp/tmpegzqa09h.wav	 -1.000	 1.314	 16000	wb
/tmp/tmpi8blqs7g.wav	 /tmp/tmpzvketw5a.wav	 -1.000	 1.802	 16000	wb
/tmp/tmpmr35ydn8.wav	 /tmp/tmpysxq0igq.wav	 -1.000	 1.937	 16000	wb
/tmp/tmpjx7suaj4.wav	 /tmp/tmpwu9hphbu.wav	 -1.000	 1.176	 16000	wb
/tmp/tmpwpz18p9k.wav	 /tmp/tmpeh2kgfw_.wav	 -1.000	 2.018	 16000	wb
/tmp/tmpauk4bns3.wav	 /tmp/tmp6qbx2laa.wav	 -1.000	 1.759	 16000	wb
/tmp/tmpxl6erfgc.wav	 /tmp/tmpt8iu4ys6.wav	 -1.000	 2.318	 16000	wb
/tmp/tmpph_kx88j.wav	 /tmp/tmp5qi8zvbv.wav	 -1.000	 1.575	 16000	wb
/tmp/tmpn2zunwqw.wav	 /tmp/tmp3n4pnt4s.wav	 -1.000	 1.400	 16000	wb
/tmp/tmp0uvmbzbr.wav	 /tmp/tmp19rrlt_r.wav	 -1.000	 2.322	 16000	wb
/tmp/tmpfjziugzj.wav	 /tmp/tmpjf3ixe7n.wav	 -1.000	 1.917	 16000	wb
/tmp/tmpbif5ls_n.wav	 /tmp/tmpa1mo4_vf.wav	 -1.000	 1.595	 16000	wb
/tmp/tmp5ij4_te7.wav	 /tmp/tmpam0jcq5j.wav	 -1.000	 1.726	 16000	wb
/tmp/tmprjjcb1jo.wav	 /tmp/tmprfh2dyb5.wav	 -1.000	 2.206	 16000	wb
/tmp/tmpx_30u5dz.wav	 /tmp/tmp11vlv87k.wav	 -1.000	 1.677	 16000	wb
/tmp/tmp6t_7in_w.wav	 /tmp/tmpdrzcvfe_.wav	 -1.000	 1.348	 16000	wb
/tmp/tmpuq4hcbm0.wav	 /tmp/tmp0809rrx2.wav	 -1.000	 1.098	 16000	wb
/tmp/tmpqa5yzklo.wav	 /tmp/tmp_i07qmnu.wav	 -1.000	 1.401	 16000	wb
/tmp/tmps_z7hwkz.wav	 /tmp/tmp1kt01j_k.wav	 -1.000	 1.367	 16000	wb
/tmp/tmpk305eecl.wav	 /tmp/tmp1oictb0t.wav	 -1.000	 1.434	 16000	wb
/tmp/tmpsn5uoyoq.wav	 /tmp/tmpm3mx3alq.wav	 -1.000	 1.574	 16000	wb
/tmp/tmpye66n3df.wav	 /tmp/tmp24t__h4e.wav	 -1.000	 1.690	 16000	wb
/tmp/tmpvfbikk0s.wav	 /tmp/tmp7ss6wls6.wav	 -1.000	 1.319	 16000	wb
/tmp/tmp6oc0yslx.wav	 /tmp/tmp2lxrouj4.wav	 -1.000	 1.690	 16000	wb
/tmp/tmplrlfgvlf.wav	 /tmp/tmpnh7bnaan.wav	 -1.000	 1.988	 16000	wb
/tmp/tmpgc1z3_96.wav	 /tmp/tmp4hprutkl.wav	 -1.000	 1.140	 16000	wb
/tmp/tmplhs8qa_j.wav	 /tmp/tmprt6c7mvc.wav	 -1.000	 1.286	 16000	wb
/tmp/tmp3_l5yalf.wav	 /tmp/tmpl1p5brz_.wav	 -1.000	 2.007	 16000	wb
/tmp/tmp_w7fd0dd.wav	 /tmp/tmpu4yj3rc6.wav	 -1.000	 1.334	 16000	wb
/tmp/tmp2s0jzpba.wav	 /tmp/tmpt0w75pyj.wav	 -1.000	 1.575	 16000	wb
/tmp/tmps5agjnj6.wav	 /tmp/tmp2373pwd6.wav	 -1.000	 1.897	 16000	wb
/tmp/tmpdsga7n8u.wav	 /tmp/tmpz98u4j_b.wav	 -1.000	 1.539	 16000	wb
/tmp/tmp18o_a31e.wav	 /tmp/tmp1_lm4jwa.wav	 -1.000	 1.701	 16000	wb
/tmp/tmped7hh5ox.wav	 /tmp/tmp84dmpwy9.wav	 -1.000	 1.872	 16000	wb
/tmp/tmp97d4mm3h.wav	 /tmp/tmpjdgdyyyv.wav	 -1.000	 1.694	 16000	wb
/tmp/tmpwuc9jkef.wav	 /tmp/tmp9hqmjie8.wav	 -1.000	 1.760	 16000	wb
/tmp/tmpyghz22b7.wav	 /tmp/tmpicvt0a9w.wav	 -1.000	 2.241	 16000	wb
/tmp/tmpy4rnw0qj.wav	 /tmp/tmplmc8mjlc.wav	 -1.000	 1.297	 16000	wb
/tmp/tmprjjmxlqw.wav	 /tmp/tmp4kxly9wc.wav	 -1.000	 1.705	 16000	wb
/tmp/tmpyap1wzhs.wav	 /tmp/tmpnd2aflx2.wav	 -1.000	 1.923	 16000	wb
/tmp/tmpxkqx48gt.wav	 /tmp/tmpk93fqvkm.wav	 -1.000	 2.666	 16000	wb
/tmp/tmppgfhkmba.wav	 /tmp/tmps3ddb5zz.wav	 -1.000	 2.496	 16000	wb
/tmp/tmpgesceuf5.wav	 /tmp/tmpy13c6kib.wav	 -1.000	 2.340	 16000	wb
/tmp/tmp02dab7ht.wav	 /tmp/tmpsso83ls7.wav	 -1.000	 1.085	 16000	wb
/tmp/tmpa74b12vo.wav	 /tmp/tmpec7qmbii.wav	 -1.000	 1.377	 16000	wb
/tmp/tmplbcchhj9.wav	 /tmp/tmpvpcd1ltm.wav	 -1.000	 2.138	 16000	wb
/tmp/tmp2xfnu6sw.wav	 /tmp/tmph0efahdq.wav	 -1.000	 1.240	 16000	wb
/tmp/tmp5yab5x3e.wav	 /tmp/tmp2m2kest4.wav	 -1.000	 1.592	 16000	wb
/tmp/tmp8hcrw5ov.wav	 /tmp/tmpp_06m9tz.wav	 -1.000	 1.524	 16000	wb
/tmp/tmpfit72gx6.wav	 /tmp/tmpwtm_jktz.wav	 -1.000	 1.515	 16000	wb
/tmp/tmporfqt8_v.wav	 /tmp/tmpr4kmh0ky.wav	 -1.000	 1.936	 16000	wb
/tmp/tmpfxw29sub.wav	 /tmp/tmpq8fiw9j4.wav	 -1.000	 1.831	 16000	wb
/tmp/tmpdnmsjkh1.wav	 /tmp/tmpy0sp85ed.wav	 -1.000	 1.859	 16000	wb
/tmp/tmpydo1_5ty.wav	 /tmp/tmp168lafbm.wav	 -1.000	 2.836	 16000	wb
/tmp/tmp8m13aino.wav	 /tmp/tmpz318ly1w.wav	 -1.000	 2.281	 16000	wb
/tmp/tmpc0cap2b_.wav	 /tmp/tmph89_3583.wav	 -1.000	 2.343	 16000	wb
/tmp/tmpvr1d88t3.wav	 /tmp/tmp__03xwlj.wav	 -1.000	 1.811	 16000	wb
/tmp/tmp0oy1bfgu.wav	 /tmp/tmpve3uad6w.wav	 -1.000	 1.821	 16000	wb
/tmp/tmpzl4h3duw.wav	 /tmp/tmp_p_tyte3.wav	 -1.000	 2.326	 16000	wb
/tmp/tmpi5r8gmoa.wav	 /tmp/tmpn1pr7uv0.wav	 -1.000	 2.893	 16000	wb
/tmp/tmpgrzyd7gt.wav	 /tmp/tmp26rrt1__.wav	 -1.000	 1.639	 16000	wb
/tmp/tmpx38d5sh9.wav	 /tmp/tmpb1gbylo1.wav	 -1.000	 2.629	 16000	wb
/tmp/tmp4uid0n5e.wav	 /tmp/tmps7lzd_o0.wav	 -1.000	 1.262	 16000	wb
/tmp/tmpm96fqk1t.wav	 /tmp/tmpdnwhzkc5.wav	 -1.000	 2.458	 16000	wb
/tmp/tmp0ycysz51.wav	 /tmp/tmp185ptfk4.wav	 -1.000	 1.863	 16000	wb
/tmp/tmpc9otxfyo.wav	 /tmp/tmpz4anw98s.wav	 -1.000	 2.583	 16000	wb
/tmp/tmphxikryr6.wav	 /tmp/tmp1j1_ouwc.wav	 -1.000	 2.516	 16000	wb
/tmp/tmpnxmna8oj.wav	 /tmp/tmpokusj7fd.wav	 -1.000	 2.221	 16000	wb
/tmp/tmplxvany5j.wav	 /tmp/tmp6gea1h6z.wav	 -1.000	 1.514	 16000	wb
/tmp/tmpid1nptym.wav	 /tmp/tmpb65scptn.wav	 -1.000	 1.275	 16000	wb
/tmp/tmpjzw4scbj.wav	 /tmp/tmpxgt61bym.wav	 -1.000	 2.212	 16000	wb
/tmp/tmpisucwrll.wav	 /tmp/tmpoa7kkxq6.wav	 -1.000	 2.043	 16000	wb
/tmp/tmpmo60oeaa.wav	 /tmp/tmpamu50tjx.wav	 -1.000	 1.843	 16000	wb
/tmp/tmp0liyzwe_.wav	 /tmp/tmp2hm_odiu.wav	 -1.000	 1.562	 16000	wb
/tmp/tmpck87qa0t.wav	 /tmp/tmp88l3dyef.wav	 -1.000	 1.492	 16000	wb
/tmp/tmpojpylspg.wav	 /tmp/tmpy8_vou6o.wav	 -1.000	 2.197	 16000	wb
/tmp/tmppl58scia.wav	 /tmp/tmpeknv__7q.wav	 -1.000	 2.503	 16000	wb
/tmp/tmpx93b7nk3.wav	 /tmp/tmpapk304_6.wav	 -1.000	 1.939	 16000	wb
/tmp/tmpj7fmsmhb.wav	 /tmp/tmpv4h3mrb9.wav	 -1.000	 2.428	 16000	wb
/tmp/tmps2y4v0ha.wav	 /tmp/tmpkl2mok0u.wav	 -1.000	 1.117	 16000	wb
/tmp/tmp0isilldk.wav	 /tmp/tmpjcclu4ya.wav	 -1.000	 1.638	 16000	wb
/tmp/tmpl9ye3won.wav	 /tmp/tmp5ax2mu13.wav	 -1.000	 2.092	 16000	wb
/tmp/tmp5ykx6djj.wav	 /tmp/tmp0jkn_zvk.wav	 -1.000	 2.230	 16000	wb
/tmp/tmpccndhykh.wav	 /tmp/tmp01405s0r.wav	 -1.000	 1.230	 16000	wb
/tmp/tmpruf6juew.wav	 /tmp/tmp649r0_m8.wav	 -1.000	 2.401	 16000	wb
/tmp/tmpt18njn4i.wav	 /tmp/tmph0ropx_0.wav	 -1.000	 2.095	 16000	wb
/tmp/tmpp5nd9kjy.wav	 /tmp/tmpyf2f7j92.wav	 -1.000	 2.730	 16000	wb
/tmp/tmpzf4s82j3.wav	 /tmp/tmp3cqnq_cm.wav	 -1.000	 1.880	 16000	wb
/tmp/tmpf76_u_zo.wav	 /tmp/tmp6emlw0dn.wav	 -1.000	 1.490	 16000	wb
/tmp/tmpkp65p9ww.wav	 /tmp/tmpv1wawbwc.wav	 -1.000	 3.079	 16000	wb
/tmp/tmp7sbymc_3.wav	 /tmp/tmp0k5o5wjo.wav	 -1.000	 2.195	 16000	wb
/tmp/tmpj3jfnzav.wav	 /tmp/tmpx0sjo5_o.wav	 -1.000	 1.658	 16000	wb
/tmp/tmpg473f0ka.wav	 /tmp/tmpwtp9movy.wav	 -1.000	 2.061	 16000	wb
/tmp/tmpr0rbqvcr.wav	 /tmp/tmpfvy506un.wav	 -1.000	 2.495	 16000	wb
/tmp/tmpxqh1owyt.wav	 /tmp/tmpbyuzk8bd.wav	 -1.000	 1.530	 16000	wb
/tmp/tmpyblwlf0w.wav	 /tmp/tmp1gnwmw9h.wav	 -1.000	 1.540	 16000	wb
/tmp/tmpsw2jbn_l.wav	 /tmp/tmp81ew2_4p.wav	 -1.000	 1.165	 16000	wb
/tmp/tmpo8n2c8xh.wav	 /tmp/tmplx88kkze.wav	 -1.000	 1.853	 16000	wb
/tmp/tmppb5i2lec.wav	 /tmp/tmppl8_929m.wav	 -1.000	 1.811	 16000	wb
/tmp/tmp9mikdcku.wav	 /tmp/tmpabei2lxi.wav	 -1.000	 1.506	 16000	wb
/tmp/tmp7w_7ztvl.wav	 /tmp/tmp4a3p4zoz.wav	 -1.000	 1.658	 16000	wb
/tmp/tmpybddywcw.wav	 /tmp/tmp5k4wuoc2.wav	 -1.000	 2.048	 16000	wb
/tmp/tmpg1aq_m7c.wav	 /tmp/tmpigxan7hv.wav	 -1.000	 1.443	 16000	wb
/tmp/tmpzq_ilp9b.wav	 /tmp/tmpaz33gtky.wav	 -1.000	 2.085	 16000	wb
/tmp/tmpif24et7b.wav	 /tmp/tmpbq8z9hmr.wav	 -1.000	 2.147	 16000	wb
/tmp/tmplro1meru.wav	 /tmp/tmptnao0k2w.wav	 -1.000	 1.188	 16000	wb
/tmp/tmpa37hffaw.wav	 /tmp/tmpqav7412f.wav	 -1.000	 1.392	 16000	wb
/tmp/tmpkvxim4ph.wav	 /tmp/tmpehur0njg.wav	 -1.000	 2.307	 16000	wb
/tmp/tmp61ae5ywl.wav	 /tmp/tmpkz9s9gvj.wav	 -1.000	 1.477	 16000	wb
/tmp/tmp7h24cd26.wav	 /tmp/tmptsn3j88r.wav	 -1.000	 1.839	 16000	wb
/tmp/tmpoufs49x5.wav	 /tmp/tmpq5cdzyef.wav	 -1.000	 2.513	 16000	wb
/tmp/tmpvpt4ywda.wav	 /tmp/tmpns_vth_f.wav	 -1.000	 2.242	 16000	wb
/tmp/tmpr_1vl282.wav	 /tmp/tmphuy14tkm.wav	 -1.000	 2.389	 16000	wb
/tmp/tmptwcjxjj4.wav	 /tmp/tmpqom6nga3.wav	 -1.000	 2.549	 16000	wb
/tmp/tmp1zlroad4.wav	 /tmp/tmpnuz7v3nv.wav	 -1.000	 2.114	 16000	wb
/tmp/tmpl0z9c40z.wav	 /tmp/tmpetyl2x6k.wav	 -1.000	 2.026	 16000	wb
/tmp/tmp6ahg4f4z.wav	 /tmp/tmpd3n0jl18.wav	 -1.000	 2.828	 16000	wb
/tmp/tmpr0e8ihyh.wav	 /tmp/tmpy1mk_ecd.wav	 -1.000	 1.690	 16000	wb
/tmp/tmpc77umni5.wav	 /tmp/tmph_z1kibk.wav	 -1.000	 2.022	 16000	wb
/tmp/tmpls60_5mg.wav	 /tmp/tmpi68b6179.wav	 -1.000	 2.150	 16000	wb
/tmp/tmpq7my21b1.wav	 /tmp/tmpifcu50v6.wav	 -1.000	 2.571	 16000	wb
/tmp/tmppew7d7f4.wav	 /tmp/tmp3l0msgrn.wav	 -1.000	 2.260	 16000	wb
/tmp/tmp1zhbxmyg.wav	 /tmp/tmpshtetfop.wav	 -1.000	 2.211	 16000	wb
/tmp/tmpd3t2s8p3.wav	 /tmp/tmp79bhbx3f.wav	 -1.000	 1.087	 16000	wb
/tmp/tmppdil502b.wav	 /tmp/tmpr9higk34.wav	 -1.000	 1.384	 16000	wb
/tmp/tmpj8p3s7z6.wav	 /tmp/tmpd8l_v7x6.wav	 -1.000	 1.934	 16000	wb
/tmp/tmp187cztu9.wav	 /tmp/tmpm_za5uzi.wav	 -1.000	 1.244	 16000	wb
/tmp/tmpqnolyxyp.wav	 /tmp/tmp94qn6lbs.wav	 -1.000	 1.458	 16000	wb
/tmp/tmpaux650_z.wav	 /tmp/tmpc4n3erna.wav	 -1.000	 1.462	 16000	wb
/tmp/tmpa3a8ubjy.wav	 /tmp/tmpwstmte4k.wav	 -1.000	 1.521	 16000	wb
/tmp/tmpfbwesajb.wav	 /tmp/tmp9azsbhd_.wav	 -1.000	 1.856	 16000	wb
/tmp/tmpdls6uvye.wav	 /tmp/tmpl63c533z.wav	 -1.000	 1.482	 16000	wb
/tmp/tmp_y_7gonw.wav	 /tmp/tmpx_mn69s0.wav	 -1.000	 1.778	 16000	wb
/tmp/tmpydmypccs.wav	 /tmp/tmppwyabd8w.wav	 -1.000	 2.578	 16000	wb
/tmp/tmpuzizbpc2.wav	 /tmp/tmpapqz3s0t.wav	 -1.000	 2.155	 16000	wb
/tmp/tmpkacti1ql.wav	 /tmp/tmpudimfwtb.wav	 -1.000	 2.213	 16000	wb
/tmp/tmpsadvyu4t.wav	 /tmp/tmp91lxtoqb.wav	 -1.000	 1.630	 16000	wb
/tmp/tmpp3tu9azd.wav	 /tmp/tmpto614cz6.wav	 -1.000	 1.802	 16000	wb
/tmp/tmp7qhzeewo.wav	 /tmp/tmp3z4ypz91.wav	 -1.000	 2.491	 16000	wb
/tmp/tmp0oc6m104.wav	 /tmp/tmpz_eg8eq4.wav	 -1.000	 2.721	 16000	wb
/tmp/tmp7g2r7fh2.wav	 /tmp/tmp2f6po_a9.wav	 -1.000	 1.644	 16000	wb
/tmp/tmp1p89bzjy.wav	 /tmp/tmpmz28kw9l.wav	 -1.000	 2.387	 16000	wb
/tmp/tmpgmi8mwy3.wav	 /tmp/tmpstdjnq3q.wav	 -1.000	 1.354	 16000	wb
/tmp/tmp3hsytbdt.wav	 /tmp/tmpdl813fg5.wav	 -1.000	 2.301	 16000	wb
/tmp/tmps0hibqye.wav	 /tmp/tmptibyklvo.wav	 -1.000	 1.731	 16000	wb
/tmp/tmpa5gdnzko.wav	 /tmp/tmpf0sb2r65.wav	 -1.000	 2.435	 16000	wb
/tmp/tmpxt4n5ith.wav	 /tmp/tmpfbc0qwve.wav	 -1.000	 2.338	 16000	wb
/tmp/tmpj5521hd8.wav	 /tmp/tmp2g64881t.wav	 -1.000	 2.133	 16000	wb
/tmp/tmpzls_fjod.wav	 /tmp/tmpukzfd76j.wav	 -1.000	 1.551	 16000	wb
/tmp/tmp2uq4jzzg.wav	 /tmp/tmpfdqjsvoh.wav	 -1.000	 1.200	 16000	wb
/tmp/tmpvyrol5oy.wav	 /tmp/tmplo3ea4wa.wav	 -1.000	 2.070	 16000	wb
/tmp/tmpg94tnuzh.wav	 /tmp/tmp0lpl5tea.wav	 -1.000	 1.236	 16000	wb
/tmp/tmpisrjat5u.wav	 /tmp/tmpn4qb13w2.wav	 -1.000	 1.772	 16000	wb
/tmp/tmpbwov_n0i.wav	 /tmp/tmpifhz4m9i.wav	 -1.000	 1.316	 16000	wb
/tmp/tmpauzs4gcu.wav	 /tmp/tmp_5e7p5mv.wav	 -1.000	 1.341	 16000	wb
/tmp/tmp6kx5r8n5.wav	 /tmp/tmpf81p002j.wav	 -1.000	 2.032	 16000	wb
/tmp/tmpsfj9pz3t.wav	 /tmp/tmpuh60alu2.wav	 -1.000	 2.409	 16000	wb
/tmp/tmpkkpfextc.wav	 /tmp/tmpr2hpf2gd.wav	 -1.000	 1.789	 16000	wb
/tmp/tmpr92y7mf2.wav	 /tmp/tmplo1tx23c.wav	 -1.000	 2.407	 16000	wb
/tmp/tmp3n31koek.wav	 /tmp/tmpzx47s7s7.wav	 -1.000	 1.109	 16000	wb
/tmp/tmp_jm5g_th.wav	 /tmp/tmpsgxqs3oc.wav	 -1.000	 1.634	 16000	wb
/tmp/tmp_82zwiuk.wav	 /tmp/tmp0uaqsu6p.wav	 -1.000	 2.063	 16000	wb
/tmp/tmpfzw_75s2.wav	 /tmp/tmp9_vf93d7.wav	 -1.000	 2.228	 16000	wb
/tmp/tmpibw_r8ln.wav	 /tmp/tmpwdr9vk1t.wav	 -1.000	 1.212	 16000	wb
/tmp/tmpkryqka0m.wav	 /tmp/tmpjsg_qplk.wav	 -1.000	 2.327	 16000	wb
/tmp/tmpolld_qmd.wav	 /tmp/tmp2yka_mi1.wav	 -1.000	 1.918	 16000	wb
/tmp/tmpj78e9fv0.wav	 /tmp/tmponarprf9.wav	 -1.000	 2.565	 16000	wb
/tmp/tmpvvq38g0r.wav	 /tmp/tmpfsa9x3zx.wav	 -1.000	 1.720	 16000	wb
/tmp/tmp9g0cv8sh.wav	 /tmp/tmptl9f7y3p.wav	 -1.000	 1.418	 16000	wb
/tmp/tmp_ewwmn9p.wav	 /tmp/tmp1zpp1gvl.wav	 -1.000	 2.816	 16000	wb
/tmp/tmplh878v8x.wav	 /tmp/tmpy_8edf3a.wav	 -1.000	 2.045	 16000	wb
/tmp/tmpr8p_l4ki.wav	 /tmp/tmp0zp6d_52.wav	 -1.000	 1.678	 16000	wb
/tmp/tmpo121989q.wav	 /tmp/tmpy8xffn0z.wav	 -1.000	 2.096	 16000	wb
/tmp/tmp7_9ndug3.wav	 /tmp/tmp2g9j8vjk.wav	 -1.000	 2.359	 16000	wb
/tmp/tmpvj26bexu.wav	 /tmp/tmpqkiuu5_e.wav	 -1.000	 1.512	 16000	wb
/tmp/tmpyv2_l0sy.wav	 /tmp/tmpsz49sig4.wav	 -1.000	 1.496	 16000	wb
/tmp/tmp1hgltei5.wav	 /tmp/tmp9mooxvuv.wav	 -1.000	 1.156	 16000	wb
/tmp/tmp4kf4rd2t.wav	 /tmp/tmp1aoj5pfc.wav	 -1.000	 1.587	 16000	wb
/tmp/tmpe002bumv.wav	 /tmp/tmp9sqxum46.wav	 -1.000	 1.491	 16000	wb
/tmp/tmpokuq5cjt.wav	 /tmp/tmp75qx3sta.wav	 -1.000	 1.596	 16000	wb
/tmp/tmpp0oj88_y.wav	 /tmp/tmpfjj2vzrh.wav	 -1.000	 1.662	 16000	wb
/tmp/tmpw4rf809x.wav	 /tmp/tmpn7ktyyoo.wav	 -1.000	 1.895	 16000	wb
/tmp/tmp3lehnwxk.wav	 /tmp/tmpvch3wtbq.wav	 -1.000	 1.470	 16000	wb
/tmp/tmpy2tfouqi.wav	 /tmp/tmpa7kynemn.wav	 -1.000	 1.950	 16000	wb
/tmp/tmpresoqf1d.wav	 /tmp/tmpd_aeq9_w.wav	 -1.000	 2.158	 16000	wb
/tmp/tmpd97yoerk.wav	 /tmp/tmpz2f3q0by.wav	 -1.000	 1.234	 16000	wb
/tmp/tmppxranhbq.wav	 /tmp/tmp1ukdgab7.wav	 -1.000	 1.348	 16000	wb
/tmp/tmpm7n8inui.wav	 /tmp/tmpg9gee8cs.wav	 -1.000	 2.055	 16000	wb
/tmp/tmpg_1_s88u.wav	 /tmp/tmpealdpvm8.wav	 -1.000	 1.429	 16000	wb
/tmp/tmpwnmfbfte.wav	 /tmp/tmp2rrk4os1.wav	 -1.000	 1.701	 16000	wb
/tmp/tmpqravb030.wav	 /tmp/tmphgtlg8fs.wav	 -1.000	 2.217	 16000	wb
/tmp/tmpzyoskf_u.wav	 /tmp/tmpm6d8nj2p.wav	 -1.000	 1.719	 16000	wb
/tmp/tmpu1bgoouw.wav	 /tmp/tmpfft_gzxi.wav	 -1.000	 2.284	 16000	wb
/tmp/tmppx90ux9_.wav	 /tmp/tmp55iii9zo.wav	 -1.000	 1.978	 16000	wb
/tmp/tmpx5a2oq9g.wav	 /tmp/tmpsl60pgm8.wav	 -1.000	 1.988	 16000	wb
/tmp/tmpgpqp5ixl.wav	 /tmp/tmpg2qagb6t.wav	 -1.000	 1.909	 16000	wb
/tmp/tmpbyhm3r2b.wav	 /tmp/tmpvy2g8ww5.wav	 -1.000	 2.548	 16000	wb
/tmp/tmpooruyesi.wav	 /tmp/tmpo9053fh1.wav	 -1.000	 1.423	 16000	wb
/tmp/tmp15pvorpq.wav	 /tmp/tmpw80hkaao.wav	 -1.000	 1.617	 16000	wb
/tmp/tmpyxcr0a_u.wav	 /tmp/tmpc8mrwisl.wav	 -1.000	 2.070	 16000	wb
/tmp/tmpby28q3o_.wav	 /tmp/tmp3y6g9kvy.wav	 -1.000	 2.806	 16000	wb
/tmp/tmpv6mtm4si.wav	 /tmp/tmpkfhsf0d7.wav	 -1.000	 2.409	 16000	wb
/tmp/tmp8mhao0f8.wav	 /tmp/tmp1lzinzae.wav	 -1.000	 2.348	 16000	wb
/tmp/tmpt1ww77oc.wav	 /tmp/tmpwc2lvra7.wav	 -1.000	 1.088	 16000	wb
/tmp/tmpwa2ivfyp.wav	 /tmp/tmpjabyddp2.wav	 -1.000	 1.409	 16000	wb
/tmp/tmp3t_sou2y.wav	 /tmp/tmptn1ne2wu.wav	 -1.000	 2.204	 16000	wb
/tmp/tmp_grkm__6.wav	 /tmp/tmpfvr04kik.wav	 -1.000	 1.264	 16000	wb
/tmp/tmpdvm_bgcd.wav	 /tmp/tmphc4h12m3.wav	 -1.000	 1.398	 16000	wb
/tmp/tmp50it7rp7.wav	 /tmp/tmpunyrpsp5.wav	 -1.000	 1.500	 16000	wb
/tmp/tmp5qe8z0a_.wav	 /tmp/tmpwdsh3xki.wav	 -1.000	 1.507	 16000	wb
/tmp/tmpk65n20rd.wav	 /tmp/tmppml273u9.wav	 -1.000	 1.830	 16000	wb
/tmp/tmpwytxb2u3.wav	 /tmp/tmp1gnwbxjc.wav	 -1.000	 1.638	 16000	wb
/tmp/tmp854pa519.wav	 /tmp/tmpk1grqmen.wav	 -1.000	 1.978	 16000	wb
/tmp/tmpd1gqceb1.wav	 /tmp/tmpreytdlh_.wav	 -1.000	 2.766	 16000	wb
/tmp/tmp_7mznavl.wav	 /tmp/tmp2g3cxp2l.wav	 -1.000	 2.354	 16000	wb
/tmp/tmpto9zosk1.wav	 /tmp/tmprfjay9fs.wav	 -1.000	 2.212	 16000	wb
/tmp/tmpy2m9ezwi.wav	 /tmp/tmpj98zwzrh.wav	 -1.000	 1.799	 16000	wb
/tmp/tmpootm_k0w.wav	 /tmp/tmp8gqehy8b.wav	 -1.000	 1.784	 16000	wb
